customer_id,account_id,loan_type,loan_amount,interest_rate,tenure_months,emi_amount,loan_start_date,loan_end_date,loan_status,approved_by,approved_date,created_at,outstanding_balance,paid_emi_count,next_emi_date,rejection_reason
585,834,Gold Loan,237000,9.7,48,5976.84,2022-05-01,2026-05-01,Active,56,2022-04-21,2022-05-01,0.00,48,2026-06-01,
75,380,Business Loan,4026000,15.18,36,139917.75,2023-11-14,2026-11-14,Active,90,2023-11-11,2023-11-14,419753.25,33,2026-09-14,
495,498,Business Loan,2994000,10.19,36,96875.26,2023-02-14,2026-02-14,Approved,35,2023-01-29,2023-02-14,0.00,36,2026-03-14,
56,1272,Education Loan,1774000,9.48,144,20671.23,2025-03-29,2037-03-29,Pending,,,2025-03-29,1774000,0,,
149,513,Gold Loan,515000,11.5,12,45636.75,2026-04-18,2027-04-18,Approved,10,2026-04-01,2026-04-18,365094.00,4,2026-09-18,
49,1411,Home Loan,1487000,8.62,132,17475.13,2024-10-01,2035-10-01,Active,84,2024-09-20,2024-10-01,1922264.30,22,2026-09-01,
790,713,Car Loan,809000,8.74,60,16691.61,2025-02-09,2030-02-09,Active,69,2025-02-08,2025-02-09,701047.62,18,2026-09-09,
29,557,Education Loan,1244000,10.29,60,26609.18,2021-11-02,2026-11-02,Active,24,2021-10-05,2021-11-02,79827.54,57,2026-09-02,
451,1096,Business Loan,1044000,9.15,36,33271.85,2021-09-11,2024-09-11,Approved,76,2021-08-12,2021-09-11,0.00,36,2024-10-11,
942,1079,Gold Loan,76000,9.65,60,1601.72,2021-09-22,2026-09-22,Pending,,,2021-09-22,76000,0,,
442,211,Home Loan,6178000,7.08,120,71986.8,2023-12-19,2033-12-19,Closed,45,2023-12-08,2023-12-19,0.00,120,,
556,1095,Home Loan,3014000,7.43,192,26878.61,2022-04-28,2038-04-28,Active,98,2022-04-19,2022-04-28,3763005.40,52,2026-09-28,
399,870,Business Loan,1310000,15.57,72,28107.08,2022-05-02,2028-05-02,Active,61,2022-04-09,2022-05-02,590248.68,51,2026-09-02,
281,205,Education Loan,1256000,9.48,180,13100.31,2025-06-19,2040-06-19,Approved,40,2025-05-31,2025-06-19,2174651.46,14,2026-09-19,
941,281,Education Loan,1408000,8.37,108,18601.52,2024-05-01,2033-05-01,Approved,2,2024-04-14,2024-05-01,1506723.12,27,2026-09-01,
143,5,Gold Loan,689000,12.63,24,32636.7,2025-02-22,2027-02-22,Active,58,2025-02-16,2025-02-22,195820.20,18,2026-09-22,
290,478,Car Loan,497000,10.37,48,12693.7,2023-02-13,2027-02-13,Closed,16,2023-02-02,2023-02-13,0.00,48,,
423,78,Gold Loan,956000,11.51,24,44783.79,2025-05-19,2027-05-19,Approved,90,2025-04-30,2025-05-19,403054.11,15,2026-09-19,
932,10,Car Loan,1359000,9.95,48,34435.13,2025-09-11,2029-09-11,Approved,60,2025-09-08,2025-09-11,1274099.81,11,2026-09-11,
547,624,Car Loan,2361000,8.86,48,58596.76,2023-06-13,2027-06-13,Approved,25,2023-06-04,2023-06-13,585967.60,38,2026-09-13,
637,1019,Home Loan,6204000,8.67,216,56824.83,2025-09-25,2043-09-25,Defaulted,45,2025-09-02,2025-09-25,11649090.15,11,2026-09-25,
780,234,Car Loan,996000,9.7,36,31998.02,2021-10-04,2024-10-04,Active,52,2021-09-27,2021-10-04,0.00,36,2024-11-04,
284,1059,Car Loan,2440000,10.44,60,52372.62,2023-03-02,2028-03-02,Active,59,2023-02-25,2023-03-02,995079.78,41,2026-09-02,
563,496,Gold Loan,952000,13.36,12,85190.92,2026-02-09,2027-02-09,Approved,55,2026-01-21,2026-02-09,511145.52,6,2026-09-09,
624,661,Personal Loan,930000,10.39,60,19938.69,2026-07-17,2031-07-17,Active,85,2026-07-02,2026-07-17,1176382.71,1,2026-09-17,
651,596,Education Loan,280000,9.58,120,3635.41,2026-05-07,2036-05-07,Active,78,2026-05-04,2026-05-07,425342.97,3,2026-09-07,
653,1234,Business Loan,3314000,12.33,60,74271.93,2025-11-23,2030-11-23,Active,97,2025-11-13,2025-11-23,3787868.43,9,2026-09-23,
288,843,Personal Loan,746000,12.14,24,35165.6,2023-12-12,2025-12-12,Approved,53,2023-11-21,2023-12-12,0.00,24,2026-01-12,
241,1365,Home Loan,1917000,8.48,240,16611.91,2025-02-27,2045-02-27,Closed,6,2025-02-16,2025-02-27,0.00,240,,
836,303,Gold Loan,865000,9.77,48,21843.21,2022-10-07,2026-10-07,Active,35,2022-09-21,2022-10-07,43686.42,46,2026-09-07,
538,823,Business Loan,3822000,13.42,24,182459.75,2023-03-01,2025-03-01,Active,61,2023-02-11,2023-03-01,0.00,24,2025-04-01,
99,88,Gold Loan,676000,11.66,36,22343.26,2023-02-11,2026-02-11,Pending,,,2023-02-11,676000,0,,
30,639,Education Loan,408000,6.67,84,6092.2,2024-02-08,2031-02-08,Defaulted,12,2024-02-05,2024-02-08,328978.80,30,2026-09-08,
867,765,Car Loan,2451000,10.67,60,52888.2,2026-05-16,2031-05-16,Closed,85,2026-04-23,2026-05-16,0.00,60,,
675,1088,Home Loan,1639000,8.62,204,15334.02,2026-07-14,2043-07-14,Active,14,2026-06-20,2026-07-14,3112806.06,1,2026-09-14,
601,1487,Home Loan,7359000,9.23,204,71602.79,2024-06-12,2041-06-12,Pending,,,2024-06-12,7359000,0,,
845,214,Personal Loan,1037000,12.0,72,20273.55,2022-09-07,2028-09-07,Closed,72,2022-08-29,2022-09-07,0.00,72,,
412,680,Gold Loan,784000,11.51,60,17246.14,2023-09-24,2028-09-24,Defaulted,40,2023-09-18,2023-09-24,431153.50,35,2026-09-24,
257,179,Business Loan,1289000,15.29,120,21025.59,2023-06-19,2033-06-19,Active,59,2023-05-30,2023-06-19,1724098.38,38,2026-09-19,
858,1130,Business Loan,2849000,11.56,120,40153.5,2022-07-24,2032-07-24,Rejected,,,2022-07-24,0.00,0,,Unstable employment history
781,548,Home Loan,2953000,7.38,240,23572.96,2023-02-25,2043-02-25,Defaulted,11,2023-01-29,2023-02-25,4667446.08,42,2026-09-25,
351,1167,Home Loan,6611000,8.6,204,61770.32,2023-05-30,2040-05-30,Active,17,2023-05-03,2023-05-30,10192102.80,39,2026-09-30,
63,372,Gold Loan,180000,9.67,36,5780.25,2023-03-28,2026-03-28,Defaulted,15,2023-03-16,2023-03-28,17340.75,33,2026-01-28,
306,714,Gold Loan,235000,13.46,12,21040.31,2026-05-10,2027-05-10,Active,89,2026-05-09,2026-05-10,189362.79,3,2026-09-10,
932,10,Gold Loan,627000,11.08,12,55438.7,2023-09-16,2024-09-16,Approved,82,2023-09-13,2023-09-16,0.00,12,2024-10-16,
632,1472,Personal Loan,1099000,15.93,12,99676.81,2024-03-20,2025-03-20,Approved,46,2024-03-11,2024-03-20,0.00,12,2025-04-20,
798,733,Education Loan,1615000,8.61,120,20118.83,2024-01-14,2034-01-14,Active,55,2023-12-28,2024-01-14,1790575.87,31,2026-09-14,
209,485,Car Loan,1834000,8.69,72,32777.37,2025-10-15,2031-10-15,Pending,,,2025-10-15,1834000,0,,
863,1143,Personal Loan,1223000,10.95,60,26560.5,2022-01-31,2027-01-31,Active,91,2022-01-01,2022-01-31,132802.50,55,2026-09-30,
323,1146,Gold Loan,612000,12.79,60,13859.18,2025-12-25,2030-12-25,Active,17,2025-11-30,2025-12-25,720677.36,8,2026-09-25,
206,1220,Business Loan,1134000,11.24,96,17960.48,2026-03-30,2034-03-30,Approved,47,2026-03-27,2026-03-30,1634403.68,5,2026-09-30,
904,810,Gold Loan,112000,8.76,12,9782.1,2023-08-04,2024-08-04,Rejected,,,2023-08-04,0.00,0,,Low credit score
970,17,Personal Loan,918000,17.53,72,20694.38,2023-11-14,2029-11-14,Active,36,2023-10-16,2023-11-14,807080.82,33,2026-09-14,
869,1284,Education Loan,593000,10.21,84,9908.97,2024-04-04,2031-04-04,Active,15,2024-03-10,2024-04-04,554902.32,28,2026-09-04,
208,573,Car Loan,957000,8.33,60,19556.0,2022-09-10,2027-09-10,Active,31,2022-08-24,2022-09-10,254228.00,47,2026-09-10,
204,1307,Personal Loan,1141000,13.32,36,38620.9,2023-10-20,2026-10-20,Active,99,2023-09-25,2023-10-20,77241.80,34,2026-09-20,
174,184,Business Loan,2133000,10.39,72,39936.4,2026-03-12,2032-03-12,Defaulted,78,2026-02-18,2026-03-12,2675738.80,5,2026-09-12,
338,1452,Car Loan,1742000,8.26,84,27377.39,2023-04-13,2030-04-13,Pending,,,2023-04-13,1742000,0,,
579,582,Education Loan,316000,8.57,72,5628.87,2021-11-10,2027-11-10,Active,93,2021-10-11,2021-11-10,84433.05,57,2026-09-10,
455,783,Personal Loan,1492000,11.21,12,132011.63,2021-09-24,2022-09-24,Closed,37,2021-09-13,2021-09-24,0.00,12,,
507,1489,Car Loan,1332000,9.6,84,21838.46,2025-02-23,2032-02-23,Defaulted,41,2025-01-25,2025-02-23,1441338.36,18,2026-09-23,
787,404,Personal Loan,1287000,10.19,24,59501.45,2022-01-16,2024-01-16,Active,43,2021-12-24,2022-01-16,0.00,24,2024-02-16,
518,1319,Car Loan,1084000,9.87,36,34911.51,2022-10-14,2025-10-14,Closed,46,2022-10-02,2022-10-14,0.00,36,,
528,907,Business Loan,4708000,14.29,108,77700.42,2022-08-07,2031-08-07,Active,67,2022-07-12,2022-08-07,4662025.20,48,2026-09-07,
597,781,Gold Loan,807000,10.02,24,37246.41,2025-06-05,2027-06-05,Active,39,2025-05-21,2025-06-05,372464.10,14,2026-09-05,
991,1275,Education Loan,1986000,9.28,132,24062.33,2023-01-25,2034-01-25,Active,96,2023-01-18,2023-01-25,2141547.37,43,2026-09-25,
788,58,Gold Loan,951000,8.67,60,19589.23,2025-12-02,2030-12-02,Closed,70,2025-11-04,2025-12-02,0.00,60,,
186,778,Education Loan,802000,7.71,132,9030.44,2025-12-06,2036-12-06,Closed,92,2025-11-23,2025-12-06,0.00,132,,
502,47,Business Loan,3596000,15.25,120,58567.82,2022-10-27,2032-10-27,Active,39,2022-09-28,2022-10-27,4334018.68,46,2026-09-27,
621,320,Home Loan,3930000,7.19,192,34506.44,2023-01-26,2039-01-26,Approved,33,2023-01-10,2023-01-26,5141459.56,43,2026-09-26,
798,1399,Business Loan,3829000,10.44,24,177467.53,2022-04-01,2024-04-01,Active,54,2022-03-28,2022-04-01,0.00,24,2024-05-01,
824,798,Business Loan,4985000,10.06,48,126576.17,2026-03-13,2030-03-13,Active,39,2026-02-19,2026-03-13,5442775.31,5,2026-09-13,
590,754,Car Loan,1533000,8.41,84,24208.01,2023-07-19,2030-07-19,Active,59,2023-07-03,2023-07-19,1137776.47,37,2026-09-19,
745,364,Education Loan,1011000,7.06,108,12674.59,2022-10-06,2031-10-06,Pending,,,2022-10-06,1011000,0,,
309,1140,Car Loan,1827000,10.38,60,39160.84,2026-05-04,2031-05-04,Active,85,2026-04-08,2026-05-04,2232167.88,3,2026-09-04,
632,1045,Home Loan,2478000,8.83,180,24883.55,2024-03-09,2039-03-09,Active,75,2024-02-14,2024-03-09,3757416.05,29,2026-09-09,
493,649,Home Loan,7391000,7.92,240,61453.81,2022-06-25,2042-06-25,Pending,,,2022-06-25,7391000,0,,
638,525,Home Loan,7546000,8.11,120,91993.0,2024-12-23,2034-12-23,Active,57,2024-12-10,2024-12-23,9199300.00,20,2026-09-23,
99,88,Gold Loan,227000,11.79,60,5025.43,2022-10-11,2027-10-11,Rejected,,,2022-10-11,0.00,0,,High existing liabilities
822,131,Gold Loan,170000,13.36,24,8110.89,2026-05-19,2028-05-19,Active,82,2026-04-30,2026-05-19,170328.69,3,2026-09-19,
640,1242,Home Loan,1425000,7.87,204,12690.01,2022-09-09,2039-09-09,Active,14,2022-08-27,2022-09-09,1992331.57,47,2026-09-09,
356,731,Gold Loan,625000,9.83,36,20117.15,2024-03-04,2027-03-04,Pending,,,2024-03-04,625000,0,,
496,934,Gold Loan,911000,12.36,48,24151.47,2023-09-01,2027-09-01,Active,64,2023-08-07,2023-09-01,313969.11,35,2026-09-01,
266,579,Business Loan,4466000,13.49,120,67979.1,2024-10-08,2034-10-08,Pending,,,2024-10-08,4466000,0,,
197,1289,Education Loan,1014000,9.65,108,14084.32,2024-01-06,2033-01-06,Pending,,,2024-01-06,1014000,0,,
91,826,Car Loan,2032000,8.47,36,64116.99,2022-11-22,2025-11-22,Closed,68,2022-11-11,2022-11-22,0.00,36,,
528,20,Home Loan,6364000,9.26,144,73359.31,2024-04-17,2036-04-17,Defaulted,30,2024-03-24,2024-04-17,8509679.96,28,2026-09-17,
958,814,Business Loan,655000,12.77,108,10232.2,2024-05-22,2033-05-22,Closed,95,2024-05-20,2024-05-22,0.00,108,,
988,422,Gold Loan,388000,10.14,12,34136.63,2024-11-16,2025-11-16,Approved,84,2024-11-10,2024-11-16,0.00,12,2025-12-16,
838,770,Home Loan,4514000,8.49,144,50082.82,2024-12-05,2036-12-05,Active,61,2024-11-22,2024-12-05,6210269.68,20,2026-09-05,
410,1152,Education Loan,176000,8.35,180,1717.7,2021-12-10,2036-12-10,Approved,54,2021-11-19,2021-12-10,212994.80,56,2026-09-10,
716,950,Gold Loan,345000,10.9,24,16063.69,2022-04-03,2024-04-03,Active,65,2022-03-23,2022-04-03,0.00,24,2024-05-03,
383,1199,Business Loan,753000,14.53,60,17728.58,2025-10-11,2030-10-11,Approved,29,2025-09-29,2025-10-11,886429.00,10,2026-09-11,
543,927,Gold Loan,350000,9.88,36,11273.81,2025-06-16,2028-06-16,Active,93,2025-06-04,2025-06-16,248023.82,14,2026-09-16,
107,191,Business Loan,2559000,13.9,60,59410.87,2021-12-17,2026-12-17,Defaulted,47,2021-11-27,2021-12-17,237643.48,56,2026-09-17,
173,156,Business Loan,4880000,10.86,60,105762.62,2026-02-03,2031-02-03,Rejected,,,2026-02-03,0.00,0,,High existing liabilities
383,1199,Personal Loan,932000,15.55,48,26198.84,2022-07-01,2026-07-01,Closed,18,2022-06-21,2022-07-01,0.00,48,,
81,1240,Car Loan,1627000,9.16,60,33900.33,2025-06-09,2030-06-09,Active,32,2025-05-24,2025-06-09,1559415.18,14,2026-09-09,
468,740,Education Loan,1900000,6.78,132,20461.31,2024-01-25,2035-01-25,Approved,61,2024-01-19,2024-01-25,2066592.31,31,2026-09-25,
299,463,Personal Loan,83000,10.69,12,7323.68,2022-12-15,2023-12-15,Closed,58,2022-11-16,2022-12-15,0.00,12,,
481,402,Gold Loan,506000,9.69,36,16253.65,2025-05-29,2028-05-29,Closed,10,2025-05-14,2025-05-29,0.00,36,,
765,1012,Home Loan,7186000,8.04,156,74397.2,2022-07-15,2035-07-15,Approved,29,2022-06-19,2022-07-15,7960500.40,49,2026-09-15,
932,10,Personal Loan,1054000,15.71,48,29714.34,2026-04-21,2030-04-21,Rejected,,,2026-04-21,0.00,0,,Low credit score
618,353,Gold Loan,240000,12.82,24,11389.76,2024-01-24,2026-01-24,Active,70,2024-01-23,2024-01-24,0.00,24,2026-02-24,
62,1379,Education Loan,1213000,9.43,120,15649.47,2024-10-02,2034-10-02,Active,38,2024-09-10,2024-10-02,1533648.06,22,2026-09-02,
860,134,Business Loan,666000,14.84,120,10679.75,2025-07-22,2035-07-22,Approved,69,2025-06-27,2025-07-22,1142733.25,13,2026-09-22,
758,787,Gold Loan,273000,8.47,48,6725.12,2024-07-08,2028-07-08,Closed,8,2024-06-28,2024-07-08,0.00,48,,
621,320,Home Loan,7445000,7.35,228,60680.92,2024-05-18,2043-05-18,Defaulted,84,2024-05-03,2024-05-18,12196864.92,27,2026-09-18,
580,233,Business Loan,4578000,11.31,48,119011.18,2023-09-14,2027-09-14,Closed,57,2023-08-20,2023-09-14,0.00,48,,
228,301,Business Loan,1452000,11.79,36,48081.67,2023-07-20,2026-07-20,Closed,44,2023-07-08,2023-07-20,0.00,36,,
529,1397,Car Loan,1992000,9.89,48,50417.1,2022-09-01,2026-09-01,Closed,80,2022-08-27,2022-09-01,0.00,48,,
754,1326,Personal Loan,107000,10.48,36,3476.75,2021-10-02,2024-10-02,Pending,,,2021-10-02,107000,0,,
960,1161,Gold Loan,438000,9.07,36,13942.56,2024-03-12,2027-03-12,Pending,,,2024-03-12,438000,0,,
454,1212,Business Loan,1927000,11.59,108,28816.28,2025-04-03,2034-04-03,Pending,,,2025-04-03,1927000,0,,
828,574,Home Loan,3646000,8.1,156,37869.65,2023-01-02,2036-01-02,Closed,57,2022-12-14,2023-01-02,0.00,156,,
719,871,Personal Loan,1342000,14.16,84,25267.86,2021-09-12,2028-09-12,Active,79,2021-09-11,2021-09-12,631696.50,59,2026-09-12,
599,761,Personal Loan,1068000,17.31,48,30988.74,2021-10-15,2025-10-15,Closed,21,2021-10-10,2021-10-15,0.00,48,,
280,43,Car Loan,1105000,10.31,60,23646.89,2023-07-09,2028-07-09,Active,96,2023-06-19,2023-07-09,543878.47,37,2026-09-09,
298,1268,Gold Loan,132000,12.97,60,3001.38,2026-02-10,2031-02-10,Pending,,,2026-02-10,132000,0,,
305,691,Car Loan,2061000,10.01,60,43800.3,2025-05-12,2030-05-12,Defaulted,36,2025-04-23,2025-05-12,1971013.50,15,2026-09-12,
996,1448,Home Loan,2147000,7.08,120,25017.1,2024-10-20,2034-10-20,Active,34,2024-10-14,2024-10-20,2451675.80,22,2026-09-20,
622,296,Business Loan,3199000,15.62,72,68724.64,2025-11-28,2031-11-28,Active,53,2025-10-31,2025-11-28,4329652.32,9,2026-09-28,
355,818,Education Loan,930000,8.0,180,8887.56,2025-02-14,2040-02-14,Active,74,2025-01-26,2025-02-14,1439784.72,18,2026-09-14,
926,1235,Car Loan,1194000,11.49,60,26253.18,2022-11-02,2027-11-02,Rejected,,,2022-11-02,0.00,0,,Incomplete documentation
331,225,Gold Loan,779000,13.37,60,17872.54,2025-06-20,2030-06-20,Active,41,2025-06-12,2025-06-20,822136.84,14,2026-09-20,
87,637,Car Loan,549000,9.46,84,8961.6,2024-07-06,2031-07-06,Pending,,,2024-07-06,549000,0,,
398,400,Business Loan,1033000,9.75,60,21821.34,2025-04-10,2030-04-10,Closed,10,2025-03-24,2025-04-10,0.00,60,,
498,973,Car Loan,2305000,9.77,72,42435.2,2025-05-02,2031-05-02,Pending,,,2025-05-02,2305000,0,,
586,575,Business Loan,4997000,15.15,72,106069.11,2026-03-29,2032-03-29,Closed,66,2026-03-18,2026-03-29,0.00,72,,
905,6,Education Loan,473000,8.75,156,5086.55,2026-05-30,2039-05-30,Closed,52,2026-05-01,2026-05-30,0.00,156,,
339,846,Car Loan,1012000,9.07,60,21041.85,2025-10-18,2030-10-18,Active,19,2025-10-01,2025-10-18,1052092.50,10,2026-09-18,
474,1364,Home Loan,2097000,9.29,192,21014.8,2023-02-21,2039-02-21,Active,28,2023-02-18,2023-02-21,3152220.00,42,2026-09-21,
259,729,Car Loan,1657000,9.76,36,53280.22,2023-10-15,2026-10-15,Active,68,2023-09-21,2023-10-15,106560.44,34,2026-09-15,
746,900,Personal Loan,349000,12.55,24,16518.42,2024-04-08,2026-04-08,Closed,84,2024-03-28,2024-04-08,0.00,24,,
834,374,Home Loan,5630000,9.33,216,53888.1,2022-04-29,2040-04-29,Closed,84,2022-04-05,2022-04-29,0.00,216,,
487,1374,Home Loan,3602000,7.36,132,39887.66,2025-01-14,2036-01-14,Closed,33,2025-01-10,2025-01-14,0.00,132,,
777,1147,Education Loan,1107000,9.26,96,16367.48,2023-10-20,2031-10-20,Rejected,,,2023-10-20,0.00,0,,Unstable employment history
362,1083,Home Loan,2164000,7.17,120,25315.89,2025-06-04,2035-06-04,Defaulted,71,2025-05-05,2025-06-04,2683484.34,14,2026-09-04,
370,1441,Gold Loan,516000,12.55,36,17274.45,2025-11-10,2028-11-10,Pending,,,2025-11-10,516000,0,,
470,1325,Business Loan,1710000,9.81,72,31515.59,2021-09-21,2027-09-21,Active,15,2021-09-06,2021-09-21,409702.67,59,2026-09-21,
42,1343,Business Loan,3441000,13.17,72,69384.12,2024-01-26,2030-01-26,Approved,49,2024-01-09,2024-01-26,2844748.92,31,2026-09-26,
191,518,Business Loan,911000,9.94,36,29369.75,2024-11-02,2027-11-02,Active,25,2024-10-30,2024-11-02,440546.25,21,2026-09-02,
21,619,Education Loan,967000,8.25,168,9723.82,2022-07-07,2036-07-07,Active,29,2022-07-03,2022-07-07,1157134.58,49,2026-09-07,
450,14,Personal Loan,176000,11.41,60,3862.75,2023-04-11,2028-04-11,Approved,60,2023-04-05,2023-04-11,77255.00,40,2026-09-11,
894,1466,Home Loan,7371000,8.21,216,65433.08,2022-03-27,2040-03-27,Active,54,2022-03-15,2022-03-27,10665592.04,53,2026-09-27,
943,984,Personal Loan,948000,17.24,12,86570.12,2025-12-12,2026-12-12,Pending,,,2025-12-12,948000,0,,
107,724,Education Loan,216000,7.09,96,2954.57,2022-03-19,2030-03-19,Active,30,2022-03-14,2022-03-19,127046.51,53,2026-09-19,
185,405,Personal Loan,1277000,10.74,60,27599.78,2024-07-31,2029-07-31,Defaulted,7,2024-07-06,2024-07-31,965992.30,25,2026-09-30,
451,721,Home Loan,2184000,7.47,120,25890.28,2026-03-12,2036-03-12,Active,47,2026-02-15,2026-03-12,2977382.20,5,2026-09-12,
701,1004,Education Loan,1543000,9.35,84,25100.4,2023-10-18,2030-10-18,Rejected,,,2023-10-18,0.00,0,,Low credit score
881,1279,Education Loan,1351000,7.91,96,19036.91,2025-07-17,2033-07-17,Pending,,,2025-07-17,1351000,0,,
427,474,Home Loan,6436000,7.87,144,69208.71,2024-03-19,2036-03-19,Active,91,2024-03-03,2024-03-19,7959001.65,29,2026-09-19,
416,599,Car Loan,1894000,10.47,72,35538.5,2024-06-18,2030-06-18,Active,16,2024-06-06,2024-06-18,1634771.00,26,2026-09-18,
51,85,Home Loan,1973000,8.62,120,24589.18,2023-07-03,2033-07-03,Active,39,2023-06-05,2023-07-03,2040901.94,37,2026-09-03,
966,132,Car Loan,1452000,9.07,36,46220.53,2024-02-16,2027-02-16,Active,52,2024-01-25,2024-02-16,277323.18,30,2026-09-16,
656,571,Home Loan,1647000,8.48,192,15700.84,2021-11-17,2037-11-17,Active,92,2021-10-23,2021-11-17,2119613.40,57,2026-09-17,
810,807,Business Loan,4732000,9.51,108,65371.25,2022-10-09,2031-10-09,Active,100,2022-10-08,2022-10-09,4053017.50,46,2026-09-09,
374,388,Education Loan,1766000,9.53,60,37115.18,2024-03-15,2029-03-15,Closed,17,2024-03-07,2024-03-15,0.00,60,,
904,212,Personal Loan,1270000,10.63,36,41356.0,2023-09-16,2026-09-16,Pending,,,2023-09-16,1270000,0,,
847,939,Business Loan,1141000,11.78,72,22176.45,2024-01-26,2030-01-26,Active,66,2024-01-24,2024-01-26,909234.45,31,2026-09-26,
16,1435,Gold Loan,659000,13.67,60,15221.27,2025-09-23,2030-09-23,Active,17,2025-09-18,2025-09-23,745842.23,11,2026-09-23,
665,874,Home Loan,6295000,7.46,144,66290.42,2022-04-04,2034-04-04,Defaulted,58,2022-03-05,2022-04-04,6098718.64,52,2026-09-04,
560,924,Home Loan,6166000,7.5,204,53564.62,2023-12-02,2040-12-02,Pending,,,2023-12-02,6166000,0,,
941,281,Personal Loan,315000,17.11,60,7847.2,2024-11-08,2029-11-08,Defaulted,62,2024-11-04,2024-11-08,306040.80,21,2026-09-08,
752,321,Home Loan,1603000,8.16,192,14977.4,2023-10-20,2039-10-20,Defaulted,87,2023-10-04,2023-10-20,2366429.20,34,2026-09-20,
524,547,Personal Loan,698000,15.34,36,24312.78,2024-12-24,2027-12-24,Closed,70,2024-12-21,2024-12-24,0.00,36,,
237,1363,Home Loan,7994000,9.4,144,92784.41,2022-12-02,2034-12-02,Pending,,,2022-12-02,7994000,0,,
835,665,Personal Loan,396000,16.53,12,36028.81,2024-03-19,2025-03-19,Approved,39,2024-03-18,2024-03-19,0.00,12,2025-04-19,
904,212,Education Loan,308000,7.05,108,3859.74,2022-05-29,2031-05-29,Active,37,2022-04-29,2022-05-29,220005.18,51,2026-09-29,
179,708,Business Loan,4491000,15.17,24,218116.45,2022-09-03,2024-09-03,Active,14,2022-08-22,2022-09-03,0.00,24,2024-10-03,
983,1335,Car Loan,1301000,11.44,60,28573.21,2024-03-25,2029-03-25,Closed,38,2024-03-12,2024-03-25,0.00,60,,
666,61,Gold Loan,722000,13.61,60,16654.05,2022-05-05,2027-05-05,Active,23,2022-04-23,2022-05-05,149886.45,51,2026-09-05,
299,463,Car Loan,1101000,11.38,72,21171.44,2024-09-15,2030-09-15,Active,47,2024-09-06,2024-09-15,1037400.56,23,2026-09-15,
774,448,Education Loan,460000,8.38,168,4659.87,2023-04-21,2037-04-21,Pending,,,2023-04-21,460000,0,,
906,655,Home Loan,7927000,7.01,240,61505.54,2021-08-20,2041-08-20,Active,11,2021-08-09,2021-08-20,11070997.20,60,2026-09-20,
878,175,Business Loan,4355000,14.85,36,150647.8,2023-06-17,2026-06-17,Active,1,2023-06-07,2023-06-17,0.00,36,2026-07-17,
71,1029,Gold Loan,530000,8.42,48,13043.59,2021-11-16,2025-11-16,Active,34,2021-10-31,2021-11-16,0.00,48,2025-12-16,
606,154,Gold Loan,537000,11.92,36,17815.57,2023-12-05,2026-12-05,Active,20,2023-11-25,2023-12-05,71262.28,32,2026-09-05,
156,1337,Gold Loan,71000,8.3,24,3220.86,2023-05-09,2025-05-09,Rejected,,,2023-05-09,0.00,0,,Unstable employment history
798,733,Home Loan,1600000,7.26,180,14614.83,2021-12-19,2036-12-19,Closed,40,2021-11-22,2021-12-19,0.00,180,,
890,467,Personal Loan,52000,17.33,24,2579.25,2026-07-02,2028-07-02,Active,67,2026-06-25,2026-07-02,59322.75,1,2026-09-02,
847,732,Gold Loan,958000,9.69,36,30772.72,2022-03-27,2025-03-27,Defaulted,61,2022-03-26,2022-03-27,92318.16,33,2025-01-27,
495,416,Gold Loan,78000,13.32,12,6978.46,2025-08-14,2026-08-14,Pending,,,2025-08-14,78000,0,,
708,435,Education Loan,1391000,8.62,156,14855.65,2025-07-16,2038-07-16,Active,64,2025-07-07,2025-07-16,2124357.95,13,2026-09-16,
451,721,Education Loan,1963000,9.55,96,29321.52,2024-02-23,2032-02-23,Active,3,2024-02-05,2024-02-23,1935220.32,30,2026-09-23,
